source,product_type,app_key,app_name,unified_category,play_category_clean,section,review_count,score,ratings_count,downloads
sealuzh_app_reviews,App,com.u17od.upm,Upm,Other,,,260,,,
sealuzh_app_reviews,App,wb.receiptspro,Receiptspro,Other,,,260,,,
sealuzh_app_reviews,App,com.emmaguy.cleanstatusbar,Cleanstatusbar,Other,,,256,,,
sealuzh_app_reviews,App,com.dougkeen.bart,Bart,Other,,,253,,,
sealuzh_app_reviews,App,ru.meefik.busybox,Busybox,Other,,,252,,,
sealuzh_app_reviews,App,com.adam.aslfms,Aslfms,Other,,,250,,,
sealuzh_app_reviews,App,net.bible.android.activity,Activity,Other,,,248,,,
sealuzh_app_reviews,App,com.lukekorth.screennotifications,Screennotifications,Other,,,246,,,
sealuzh_app_reviews,App,de.onyxbits.textfiction,Textfiction,Other,,,245,,,
sealuzh_app_reviews,App,net.pierrox.mcompass,Mcompass,Other,,,237,,,
sealuzh_app_reviews,App,com.nolanlawson.logcat,Logcat,Other,,,235,,,
sealuzh_app_reviews,App,de.qspool.clementineremote,Clementineremote,Other,,,234,,,
sealuzh_app_reviews,App,dk.andsen.asqlitemanager,Asqlitemanager,Other,,,234,,,
sealuzh_app_reviews,App,com.alfray.timeriffic,Timeriffic,Other,,,230,,,
sealuzh_app_reviews,App,com.namelessdev.mpdroid,Mpdroid,Other,,,229,,,
sealuzh_app_reviews,App,com.f2prateek.dfg,Dfg,Other,,,226,,,
sealuzh_app_reviews,App,com.umang.dashnotifier,Dashnotifier,Other,,,226,,,
sealuzh_app_reviews,App,ca.mimic.apphangar,Apphangar,Other,,,225,,,
sealuzh_app_reviews,App,com.vuze.android.remote,Remote,Other,,,219,,,
sealuzh_app_reviews,App,de.j4velin.systemappmover,Systemappmover,Other,,,213,,,
sealuzh_app_reviews,App,naman14.timber,Timber,Other,,,196,,,
sealuzh_app_reviews,App,com.gh4a,Gh4A,Other,,,170,,,
sealuzh_app_reviews,App,app.openconnect,Openconnect,Other,,,167,,,
sealuzh_app_reviews,App,fr.neamar.kiss,Kiss,Other,,,166,,,
sealuzh_app_reviews,App,net.momodalo.app.vimtouch,Vimtouch,Other,,,166,,,
sealuzh_app_reviews,App,com.frozendevs.cache.cleaner,Cleaner,Other,,,165,,,
sealuzh_app_reviews,App,de.ub0r.android.callmeter,Callmeter,Other,,,164,,,
sealuzh_app_reviews,App,teaonly.droideye,Droideye,Other,,,143,,,
sealuzh_app_reviews,App,ca.rmen.android.poetassistant,Poetassistant,Other,,,140,,,
sealuzh_app_reviews,App,net.wigle.wigleandroid,Wigleandroid,Other,,,139,,,
sealuzh_app_reviews,App,biz.gyrus.yaab,Yaab,Other,,,137,,,
sealuzh_app_reviews,App,net.fred.feedex,Feedex,Other,,,129,,,
sealuzh_app_reviews,App,com.unleashyouradventure.swaccess,Swaccess,Other,,,125,,,
sealuzh_app_reviews,App,com.banasiak.coinflip,Coinflip,Other,,,123,,,
sealuzh_app_reviews,App,jp.takke.cpustats,Cpustats,Other,,,121,,,
sealuzh_app_reviews,App,com.nolanlawson.keepscore,Keepscore,Other,,,120,,,
sealuzh_app_reviews,App,net.cyclestreets,Cyclestreets,Other,,,118,,,
sealuzh_app_reviews,App,de.saschahlusiak.freebloks,Freebloks,Other,,,117,,,
sealuzh_app_reviews,App,me.tsukanov.counter,Counter,Other,,,111,,,
sealuzh_app_reviews,App,de.srlabs.snoopsnitch,Snoopsnitch,Other,,,104,,,
sealuzh_app_reviews,App,me.phh.superuser,Superuser,Other,,,94,,,
sealuzh_app_reviews,App,com.hobbyone.HashDroid,Hashdroid,Other,,,91,,,
sealuzh_app_reviews,App,com.gulshansingh.hackerlivewallpaper,Hackerlivewallpaper,Other,,,89,,,
sealuzh_app_reviews,App,ro.mihai.tpt,Tpt,Other,,,89,,,
sealuzh_app_reviews,App,com.dozingcatsoftware.asciicam,Asciicam,Other,,,87,,,
sealuzh_app_reviews,App,com.nauj27.android.colorpicker,Colorpicker,Other,,,85,,,
