source,product_type,app_key,app_name,unified_category,play_category_clean,section,review_count,score,ratings_count,downloads
trustpilot,Company / Service,www.richtonemusic.co.uk,www.richtonemusic.co.uk,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,www.seetickets.com,www.seetickets.com,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.shopto.net,www.shopto.net,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.skiddle.com,www.skiddle.com,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.sky.com,www.sky.com,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.snapfish.co.uk,www.snapfish.co.uk,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.stitcher.co.uk,www.stitcher.co.uk,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,www.stringsdirect.co.uk,www.stringsdirect.co.uk,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.terrysfabrics.co.uk,www.terrysfabrics.co.uk,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,www.ticketmaster.co.uk,www.ticketmaster.co.uk,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.trophystore.co.uk,www.trophystore.co.uk,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,www.twickets.live,www.twickets.live,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.virginexperiencedays.co.uk,www.virginexperiencedays.co.uk,Entertainment & Media,Events & Entertainment,,100,,,
trustpilot,Company / Service,www.whybuynew.co.uk,www.whybuynew.co.uk,Entertainment & Media,Media & Publishing,,100,,,
trustpilot,Company / Service,www.worldofwool.co.uk,www.worldofwool.co.uk,Entertainment & Media,Hobbies & Crafts,,100,,,
trustpilot,Company / Service,analoguewonderland.co.uk,analoguewonderland.co.uk,Entertainment & Media,Media & Publishing,,99,,,
trustpilot,Company / Service,asda-photo.co.uk,asda-photo.co.uk,Entertainment & Media,Media & Publishing,,99,,,
trustpilot,Company / Service,eventim.co.uk,eventim.co.uk,Entertainment & Media,Hobbies & Crafts,,99,,,
trustpilot,Company / Service,hittinitbig.com,hittinitbig.com,Entertainment & Media,Events & Entertainment,,99,,,
trustpilot,Company / Service,pocketmags.com,pocketmags.com,Entertainment & Media,Media & Publishing,,99,,,
trustpilot,Company / Service,rpbooks.co.uk,rpbooks.co.uk,Entertainment & Media,Media & Publishing,,99,,,
trustpilot,Company / Service,seatplan.com,seatplan.com,Entertainment & Media,Events & Entertainment,,99,,,
trustpilot,Company / Service,studiobookings.co.uk,studiobookings.co.uk,Entertainment & Media,Media & Publishing,,99,,,
trustpilot,Company / Service,theknittingnetwork.co.uk,theknittingnetwork.co.uk,Entertainment & Media,Hobbies & Crafts,,99,,,
trustpilot,Company / Service,trimmingshop.co.uk,trimmingshop.co.uk,Entertainment & Media,Hobbies & Crafts,,99,,,
trustpilot,Company / Service,veed.io,veed.io,Entertainment & Media,Media & Publishing,,99,,,
trustpilot,Company / Service,www.biggreenegg.co.uk,www.biggreenegg.co.uk,Entertainment & Media,Events & Entertainment,,99,,,
